Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Etat arc_Barré;Etat arc_Invalide
Convention;2022-10-20 06:00:00;143.0;1.01945;1;0;1
Convention;2022-10-20 05:00:00;100.0;0.45167;1;0;1
Convention;2022-10-20 01:00:00;323.0;1.71778;1;0;1
Convention;2022-04-04 23:00:00;410.0;1.85445;1;0;1
Convention;2022-09-15 13:00:00;752.0;5.38;1;0;1
Convention;2022-09-15 12:00:00;767.0;5.48278;1;0;1
Convention;2022-09-15 09:00:00;797.0;18.78778;2;0;1
Convention;2022-09-15 07:00:00;233.0;1.89167;1;0;1
Convention;2022-09-15 06:00:00;153.0;0.89945;1;0;1
Convention;2022-09-15 02:00:00;184.0;1.22722;1;0;1
Convention;2022-11-23 09:00:00;306.0;7.85;1;0;1
Convention;2022-11-23 07:00:00;428.0;1.48278;1;0;1
Convention;2022-11-23 06:00:00;550.0;0.70556;1;0;1
Convention;2022-11-23 05:00:00;672.0;0.51389;1;0;1
Convention;2022-11-23 03:00:00;794.0;0.43833;1;0;1
Convention;2022-03-23 16:00:00;916.0;8.38333;1;0;1
Convention;2022-03-25 13:00:00;833.0;4.91223;1;0;1
Convention;2022-07-21 23:00:00;458.0;2.66944;1;0;1
Convention;2022-07-21 22:00:00;514.0;2.70334;1;0;1
Convention;2022-07-21 21:00:00;679.0;3.85722;1;0;1
Convention;2022-07-21 20:00:00;996.0;8.91444;1;0;1
Convention;2022-07-21 19:00:00;1056.0;10.085;1;0;1
Convention;2022-07-21 18:00:00;919.0;7.48;1;0;1
Convention;2022-08-11 13:00:00;484.0;2.48778;1;0;1
Convention;2022-08-11 12:00:00;481.0;2.82611;1;0;1
Convention;2022-08-11 10:00:00;421.0;2.22945;1;0;1
Convention;2022-08-11 07:00:00;196.0;1.31056;1;0;1
Convention;2022-08-11 06:00:00;139.0;0.7;1;0;1
Convention;2022-04-12 13:00:00;716.0;4.47389;1;0;1
Convention;2022-03-23 18:00:00;1028.0;17.82056;2;0;1
Convention;2022-10-20 14:00:00;919.0;6.64;1;0;1
Convention;2022-06-10 10:00:00;779.0;5.86833;1;0;1
Convention;2022-06-10 09:00:00;820.0;6.86778;1;0;1
Convention;2022-06-10 07:00:00;250.0;1.49;1;0;1
Convention;2022-06-10 06:00:00;169.0;1.05167;1;0;1
Convention;2022-06-10 04:00:00;114.0;0.64111;1;0;1
Convention;2022-06-10 02:00:00;268.0;1.35556;1;0;1
Convention;2022-03-26 06:00:00;134.0;0.67833;1;0;1
Convention;2022-01-05 22:00:00;463.0;2.39611;1;0;1
Convention;2022-01-05 18:00:00;754.0;4.96056;1;0;1
Convention;2022-01-06 00:00:00;397.0;2.41556;1;0;1
Convention;2022-01-05 20:00:00;754.0;4.85889;1;0;1
Convention;2022-01-05 17:00:00;711.0;5.08278;1;0;1
Convention;2022-01-05 09:00:00;699.0;6.13167;1;0;1
Convention;2022-01-05 06:00:00;169.0;0.94278;1;0;1
Convention;2022-01-05 08:00:00;471.0;3.58334;1;0;1
Convention;2022-01-05 04:00:00;52.0;0.23333;1;0;1
Convention;2022-01-05 01:00:00;191.0;1.02833;1;0;1
Convention;2022-01-05 07:00:00;268.0;2.04167;1;0;1
Convention;2022-01-05 13:00:00;743.0;4.52889;1;0;1
Convention;2022-01-05 02:00:00;130.0;0.57445;1;0;1
Convention;2022-09-16 00:00:00;425.0;2.70556;1;0;1
Convention;2022-09-15 22:00:00;541.0;3.49556;1;0;1
Convention;2022-09-15 19:00:00;922.0;28.00278;2;0;1
Convention;2022-09-15 18:00:00;859.0;36.94445;3;0;1
Convention;2022-09-15 17:00:00;922.0;13.50056;1;0;1
Convention;2022-09-15 16:00:00;917.0;6.60944;1;0;1
Convention;2022-04-12 15:00:00;766.0;6.12389;1;0;1
Convention;2022-02-02 21:00:00;550.0;20.98167;2;0;1
Convention;2022-02-02 23:00:00;384.0;2.00278;1;0;1
Convention;2022-02-02 15:00:00;759.0;5.90611;1;0;1
Convention;2022-02-02 19:00:00;823.0;5.96944;1;0;1
Convention;2022-02-02 16:00:00;820.0;5.955;1;0;1
Convention;2022-02-02 12:00:00;725.0;5.19667;1;0;1
Convention;2022-02-02 20:00:00;798.0;5.83834;1;0;1
Convention;2022-02-02 14:00:00;767.0;5.39278;1;0;1
Convention;2022-02-02 10:00:00;677.0;5.26167;1;0;1
Convention;2022-04-12 01:00:00;264.0;1.46889;1;0;1
Convention;2021-12-05 17:00:00;734.0;6.04834;1;0;1
Convention;2021-12-05 20:00:00;716.0;5.35445;1;0;1
Convention;2021-12-05 23:00:00;412.0;4.23445;1;0;1
Convention;2021-12-05 19:00:00;943.0;13.84667;1;0;1
Convention;2021-12-06 00:00:00;317.0;1.96611;1;0;1
Convention;2021-12-05 16:00:00;687.0;4.65778;1;0;1
Convention;2021-12-05 07:00:00;155.0;0.82945;1;0;1
Convention;2021-12-05 05:00:00;172.0;0.89667;1;0;1
Convention;2021-12-05 14:00:00;635.0;4.59889;1;0;1
Convention;2022-03-25 22:00:00;539.0;2.56445;1;0;1
Convention;2021-12-01 21:00:00;686.0;4.55278;1;0;1
Convention;2021-12-01 23:00:00;393.0;2.06445;1;0;1
Convention;2021-12-02 00:00:00;636.0;4.03167;1;0;1
Convention;2021-12-01 11:00:00;667.0;6.43389;1;0;1
Convention;2021-12-01 09:00:00;719.0;6.64889;1;0;1
Convention;2021-12-01 17:00:00;975.0;22.67667;2;0;1
Convention;2021-12-01 12:00:00;743.0;5.08334;1;0;1
Convention;2021-12-01 15:00:00;871.0;5.96667;1;0;1
Convention;2021-12-01 08:00:00;512.0;4.06889;1;0;1
Convention;2021-12-01 06:00:00;131.0;0.90389;1;0;1
Convention;2021-12-01 22:00:00;509.0;2.98667;1;0;1
Convention;2021-12-01 10:00:00;791.0;9.19056;1;0;1
Convention;2022-08-12 23:00:00;339.0;1.79278;1;0;1
Convention;2022-08-12 22:00:00;356.0;1.82722;1;0;1
Convention;2022-08-12 19:00:00;517.0;2.64889;1;0;1
Convention;2022-08-12 18:00:00;529.0;3.05389;1;0;1
Convention;2022-09-17 00:00:00;440.0;2.82333;1;0;1
Convention;2022-09-16 20:00:00;972.0;10.025;1;0;1
Convention;2022-09-16 16:00:00;775.0;5.86389;1;0;1
Convention;2022-09-16 13:00:00;759.0;5.47945;1;0;1
Convention;2022-03-25 23:00:00;447.0;2.09222;1;0;1
Convention;2022-04-06 00:00:00;416.0;2.11889;1;0;1
Convention;2022-04-05 23:00:00;516.0;2.505;1;0;1
Convention;2022-04-05 22:00:00;461.0;2.55167;1;0;1
Convention;2022-04-05 21:00:00;610.0;3.78889;1;0;1
Convention;2022-04-05 20:00:00;843.0;12.01389;1;0;1
Convention;2022-04-05 18:00:00;1087.0;10.06556;1;0;1
Convention;2022-04-05 16:00:00;754.0;5.53056;1;0;1
Convention;2022-04-05 15:00:00;732.0;5.42389;1;0;1
Convention;2022-04-05 14:00:00;733.0;5.18889;1;0;1
Convention;2022-04-05 13:00:00;727.0;5.10778;1;0;1
Convention;2022-04-05 11:00:00;710.0;5.39889;1;0;1
Convention;2022-04-05 10:00:00;868.0;10.40778;1;0;1
Convention;2022-04-05 08:00:00;458.0;3.42778;1;0;1
Convention;2022-04-05 06:00:00;115.0;0.62834;1;0;1
Convention;2022-04-05 05:00:00;81.0;0.36056;1;0;1
Convention;2022-04-05 04:00:00;71.0;0.29611;1;0;1
Convention;2022-04-05 03:00:00;81.0;0.40278;1;0;1
Convention;2022-04-05 01:00:00;212.0;1.39722;1;0;1
Convention;2022-08-13 23:00:00;306.0;1.52;1;0;1
Convention;2022-08-13 16:00:00;474.0;2.61556;1;0;1
Convention;2022-08-13 14:00:00;355.0;1.73945;1;0;1
Convention;2022-08-13 13:00:00;424.0;2.14333;1;0;1
Convention;2022-08-13 12:00:00;418.0;2.135;1;0;1
Convention;2022-08-13 11:00:00;346.0;1.84389;1;0;1
Convention;2022-08-13 10:00:00;295.0;1.38333;1;0;1
Convention;2022-08-13 09:00:00;212.0;1.19722;1;0;1
Convention;2022-08-13 07:00:00;126.0;0.78556;1;0;1
Convention;2022-08-13 06:00:00;86.0;0.395;1;0;1
Convention;2022-08-13 03:00:00;134.0;0.62222;1;0;1
Convention;2022-03-23 15:00:00;841.0;6.63667;1;0;1
Convention;2022-03-25 19:00:00;1030.0;7.41445;1;0;1
Convention;2022-03-23 22:00:00;488.0;3.22;1;0;1
Convention;2022-01-08 23:00:00;359.0;2.23056;1;0;1
Convention;2022-01-09 00:00:00;350.0;2.41111;1;0;1
Convention;2022-01-08 16:00:00;667.0;4.52889;1;0;1
Convention;2022-01-08 12:00:00;665.0;4.08611;1;0;1
Convention;2022-01-08 19:00:00;768.0;5.61834;1;0;1
Convention;2022-01-08 05:00:00;140.0;0.81167;1;0;1
Convention;2022-01-08 11:00:00;520.0;3.08889;1;0;1
Convention;2022-01-08 08:00:00;241.0;1.53889;1;0;1
Convention;2022-01-08 18:00:00;755.0;6.11722;1;0;1
Convention;2022-01-08 15:00:00;673.0;4.26389;1;0;1
Convention;2022-01-08 04:00:00;144.0;0.78167;1;0;1
Convention;2022-01-08 14:00:00;687.0;4.21945;1;0;1
Convention;2022-01-08 09:00:00;308.0;6.85889;1;0;1
Convention;2022-03-25 20:00:00;984.0;6.84278;1;0;1
Convention;2022-07-07 00:00:00;484.0;2.53778;1;0;1
Convention;2022-07-06 23:00:00;460.0;2.48722;1;0;1
Convention;2022-07-06 18:00:00;1008.0;27.63611;2;0;1
Convention;2022-07-06 14:00:00;929.0;7.19389;1;0;1
Convention;2022-03-26 00:00:00;413.0;2.26556;1;0;1
Convention;2022-05-04 02:00:00;120.0;0.59;1;0;1
Convention;2022-01-04 10:00:00;656.0;5.90611;1;0;1
Convention;2022-01-04 08:00:00;457.0;3.70333;1;0;1
Convention;2022-01-04 17:00:00;709.0;5.72111;1;0;1
Convention;2022-01-04 04:00:00;59.0;0.37945;1;0;1
Convention;2022-01-05 00:00:00;313.0;1.67445;1;0;1
Convention;2022-01-04 06:00:00;110.0;0.66667;1;0;1
Convention;2022-01-04 23:00:00;462.0;2.085;1;0;1
Convention;2022-01-04 03:00:00;64.0;0.36556;1;0;1
Convention;2022-03-23 07:00:00;238.0;1.84334;1;0;1
Convention;2022-03-26 01:00:00;345.0;1.67056;1;0;1
Convention;2022-11-21 13:00:00;359.0;5.03778;1;0;1
Convention;2022-11-21 12:00:00;373.0;5.22111;1;0;1
Convention;2021-11-13 00:00:00;387.0;2.2;1;0;1
Convention;2021-11-12 23:00:00;428.0;2.55667;1;0;1
Convention;2021-11-12 17:00:00;829.0;5.63667;1;0;1
Convention;2021-11-12 16:00:00;742.8888888888889;5.039385555555556;0;0;1
Convention;2021-11-12 14:00:00;656.7777777777778;4.442101111111111;0;0;1
Convention;2021-11-12 13:00:00;570.6666666666666;3.8448166666666665;0;0;1
Convention;2021-11-12 12:00:00;484.55555555555554;3.247532222222222;0;0;1
Convention;2021-11-12 08:00:00;398.44444444444446;2.6502477777777775;0;0;1
Convention;2021-11-12 04:00:00;312.33333333333326;2.0529633333333335;0;0;1
Convention;2021-11-12 03:00:00;226.22222222222217;1.4556788888888885;0;0;1
Convention;2021-11-12 01:00:00;140.1111111111111;0.8583944444444445;0;0;1
Convention;2022-02-01 05:00:00;54.0;0.26111;1;0;1
Convention;2022-02-01 21:00:00;643.0;3.48222;1;0;1
Convention;2022-02-01 09:00:00;674.0;6.62611;1;0;1
Convention;2022-02-01 23:00:00;400.0;1.99722;1;0;1
Convention;2022-02-01 16:00:00;639.0;5.74167;1;0;1
Convention;2022-02-01 06:00:00;125.0;0.65389;1;0;1
Convention;2022-02-01 17:00:00;706.0;5.01444;1;0;1
Convention;2022-02-01 10:00:00;702.0;5.61667;1;0;1
Convention;2022-05-04 11:00:00;671.0;4.95778;1;0;1
Convention;2022-03-22 07:00:00;243.0;1.54722;1;0;1
Convention;2022-11-21 22:00:00;277.85714285714283;2.73889;1;0;1
Convention;2022-11-21 21:00:00;312.7142857142857;4.80889;1;0;1
Convention;2022-11-21 19:00:00;347.57142857142856;24.99556;2;0;1
Convention;2022-11-21 18:00:00;382.42857142857144;31.68389;3;0;1
Convention;2022-11-21 16:00:00;417.2857142857143;5.19222;1;0;1
Convention;2022-11-21 15:00:00;452.1428571428571;7.50222;1;0;1
Convention;2022-03-22 08:00:00;487.0;4.25889;1;0;1
Convention;2022-02-03 13:00:00;740.0;4.725;1;0;1
Convention;2022-02-03 05:00:00;79.0;0.485;1;0;1
Convention;2022-02-03 17:00:00;878.0;7.38278;1;0;1
Convention;2022-02-03 03:00:00;116.0;0.72667;1;0;1
Convention;2022-02-03 01:00:00;272.0;1.42333;1;0;1
Convention;2022-02-03 11:00:00;670.0;4.96555;1;0;1
Convention;2022-02-03 10:00:00;682.0;5.05334;1;0;1
Convention;2022-02-03 06:00:00;134.0;0.81167;1;0;1
Convention;2022-02-03 02:00:00;197.0;0.94167;1;0;1
Convention;2022-02-03 23:00:00;391.0;2.10222;1;0;1
Convention;2022-02-03 09:00:00;771.0;8.45945;1;0;1
Convention;2022-03-22 09:00:00;857.0;6.39778;1;0;1
Convention;2022-03-16 17:00:00;775.0;6.30167;1;0;1
Convention;2022-11-15 22:00:00;691.4;3.29222;1;0;1
Convention;2022-11-15 20:00:00;607.8;16.75167;2;0;1
Convention;2022-11-15 19:00:00;524.2;23.29667;2;0;1
Convention;2022-11-15 18:00:00;440.6;37.03722;3;0;1
Convention;2022-08-16 21:00:00;357.0;1.95;1;0;1
Convention;2022-08-16 20:00:00;588.0;4.04667;1;0;1
Convention;2022-08-16 19:00:00;565.0;4.91778;1;0;1
Convention;2022-08-16 18:00:00;458.0;2.64445;1;0;1
Convention;2022-08-16 17:00:00;499.0;2.81;1;0;1
Convention;2022-08-16 16:00:00;509.0;3.14611;1;0;1
Convention;2022-08-16 13:00:00;551.0;3.22333;1;0;1
Convention;2022-08-16 12:00:00;508.0;2.93556;1;0;1
Convention;2022-08-16 11:00:00;518.0;3.21944;1;0;1
Convention;2022-08-16 10:00:00;438.0;2.77667;1;0;1
Convention;2022-08-16 08:00:00;252.0;1.62222;1;0;1
Convention;2022-08-16 01:00:00;191.0;1.28889;1;0;1
Convention;2022-04-06 04:00:00;89.0;0.75889;1;0;1
Convention;2022-03-26 02:00:00;277.0;1.39222;1;0;1
Convention;2022-03-16 19:00:00;1026.0;13.22222;1;0;1
Convention;2021-12-12 21:00:00;564.0;3.5;1;0;1
Convention;2021-12-12 20:00:00;723.0;4.85945;1;0;1
Convention;2021-12-12 19:00:00;944.0;9.52556;1;0;1
Convention;2021-12-12 17:00:00;783.0;5.46889;1;0;1
Convention;2021-12-12 16:00:00;639.0;4.37723;1;0;1
Convention;2021-12-12 15:00:00;699.0;4.7;1;0;1
Convention;2021-12-12 14:00:00;728.0;4.42389;1;0;1
Convention;2021-12-12 13:00:00;739.0;5.64111;1;0;1
Convention;2021-12-12 12:00:00;562.0;3.83056;1;0;1
Convention;2021-12-12 10:00:00;284.0;1.85944;1;0;1
Convention;2021-12-12 09:00:00;210.0;1.37778;1;0;1
Convention;2021-12-12 07:00:00;121.0;0.64445;1;0;1
Convention;2021-12-12 05:00:00;159.0;0.96444;1;0;1
Convention;2021-12-12 04:00:00;248.0;1.59222;1;0;1
Convention;2021-12-12 03:00:00;327.0;2.03667;1;0;1
Convention;2021-12-12 01:00:00;378.0;1.80111;1;0;1
Convention;2022-03-25 21:00:00;646.0;3.20278;1;0;1
Convention;2022-02-11 01:00:00;290.0;1.885;1;0;1
Convention;2022-03-16 02:00:00;133.0;0.73556;1;0;1
Convention;2022-03-16 03:00:00;106.0;0.57111;1;0;1
Convention;2022-05-04 19:00:00;1168.0;15.30334;2;0;1
Convention;2022-07-04 22:00:00;537.0;2.63389;1;0;1
Convention;2022-07-04 18:00:00;1124.0;11.94611;1;0;1
Convention;2022-07-04 15:00:00;826.0;5.45278;1;0;1
Convention;2022-06-14 00:00:00;816.8333333333334;5.376668333333333;0;0;1
Convention;2022-06-13 21:00:00;807.6666666666666;5.300556666666666;0;0;1
Convention;2022-06-13 20:00:00;798.5;5.224444999999999;0;0;1
Convention;2022-06-13 19:00:00;789.3333333333334;5.148333333333333;0;0;1
Convention;2022-06-13 17:00:00;780.1666666666666;5.072221666666667;0;0;1
Convention;2022-06-13 13:00:00;771.0;4.99611;1;0;1
Convention;2022-06-13 11:00:00;701.0;5.34945;1;0;1
Convention;2022-06-13 09:00:00;907.0;26.81889;2;0;1
Convention;2022-06-13 07:00:00;260.0;1.68889;1;0;1
Convention;2022-06-13 06:00:00;164.0;1.04389;1;0;1
Convention;2022-06-13 03:00:00;113.0;0.46389;1;0;1
Convention;2022-06-13 02:00:00;152.0;0.94722;1;0;1
Convention;2022-04-06 02:00:00;148.0;0.89945;1;0;1
Convention;2022-03-16 14:00:00;807.0;6.50667;1;0;1
Convention;2022-07-05 00:00:00;467.0;2.54223;1;0;1
Convention;2022-07-04 23:00:00;397.0;1.97834;1;0;1
Convention;2022-07-04 21:00:00;763.0;4.33556;1;0;1
Convention;2022-07-04 20:00:00;915.0;13.63278;1;0;1
Convention;2022-07-04 19:00:00;1090.0;19.21167;2;0;1
Convention;2022-07-04 17:00:00;913.0;7.27389;1;0;1
Convention;2022-07-04 16:00:00;854.0;6.50556;1;0;1
Convention;2022-07-04 14:00:00;838.0;5.45944;1;0;1
Convention;2022-04-06 03:00:00;105.0;0.63611;1;0;1
Convention;2022-10-14 21:00:00;567.0;10.70556;1;0;1
Convention;2022-10-14 20:00:00;683.0;12.81611;1;0;1
Convention;2022-10-14 18:00:00;671.0;19.71167;2;0;1
Convention;2022-10-14 17:00:00;801.0;12.83945;1;0;1
Convention;2022-10-14 16:00:00;731.0;6.61389;1;0;1
Convention;2022-03-16 15:00:00;777.0;5.94611;1;0;1
Convention;2022-05-04 16:00:00;781.0;5.36389;1;0;1
Convention;2022-03-25 12:00:00;715.0;4.57389;1;0;1
Convention;2022-08-13 00:00:00;277.0;1.51389;1;0;1
Convention;2022-08-12 21:00:00;437.0;2.01111;1;0;1
Convention;2022-08-12 20:00:00;473.0;2.81278;1;0;1
Convention;2022-10-12 00:00:00;500.0;2.88722;1;0;1
Convention;2022-10-11 22:00:00;475.0;3.07;1;0;1
Convention;2022-10-11 21:00:00;633.0;4.19167;1;0;1
Convention;2022-10-11 20:00:00;806.0;5.46167;1;0;1
Convention;2022-10-11 16:00:00;691.0;5.95;1;0;1
Convention;2022-06-08 22:00:00;541.0;3.12944;1;0;1
Convention;2022-06-08 21:00:00;786.0;5.64389;1;0;1
Convention;2022-06-08 20:00:00;965.0;14.03056;1;0;1
Convention;2022-06-08 18:00:00;847.0;40.96445;3;0;1
Convention;2022-06-08 17:00:00;971.0;13.80778;1;0;1
Convention;2022-06-08 16:00:00;935.0;21.95778;2;0;1
Convention;2022-06-08 15:00:00;981.0;21.78444;2;0;1
Convention;2022-06-08 12:00:00;821.0;6.83556;1;0;1
Convention;2022-06-08 07:00:00;252.0;1.63889;1;0;1
Convention;2022-06-08 05:00:00;77.0;0.48222;1;0;1
Convention;2022-06-08 04:00:00;112.0;0.63778;1;0;1
Convention;2022-06-08 03:00:00;126.0;0.68833;1;0;1
Convention;2022-06-08 01:00:00;296.0;1.78167;1;0;1
Convention;2022-02-17 01:00:00;293.0;1.83167;1;0;1
Convention;2022-02-17 07:00:00;265.0;1.76;1;0;1
Convention;2022-02-17 12:00:00;745.0;12.93945;1;0;1
Convention;2022-02-17 13:00:00;860.0;5.66334;1;0;1
Convention;2022-02-17 17:00:00;932.0;10.14889;1;0;1
Convention;2022-02-17 20:00:00;1064.0;21.96278;2;0;1
Convention;2022-02-17 21:00:00;811.0;7.67889;1;0;1
Convention;2022-02-17 23:00:00;461.0;2.64389;1;0;1
Convention;2022-09-18 00:00:00;384.0;2.24611;1;0;1
Convention;2022-09-17 22:00:00;620.0;4.33389;1;0;1
Convention;2022-09-17 21:00:00;836.0;8.85445;1;0;1
Convention;2022-09-17 20:00:00;937.0;8.765;1;0;1
Convention;2022-09-17 12:00:00;739.0;5.15945;1;0;1
Convention;2022-09-17 11:00:00;657.0;4.84;1;0;1
Convention;2022-09-17 07:00:00;176.0;1.17278;1;0;1
Convention;2022-09-17 01:00:00;352.0;1.94667;1;0;1
Convention;2022-08-12 00:00:00;311.0;1.62001;1;0;1
Convention;2022-08-11 23:00:00;363.0;1.96945;1;0;1
Convention;2022-08-11 22:00:00;319.0;1.68444;1;0;1
Convention;2022-08-11 20:00:00;524.0;3.02556;1;0;1
Convention;2022-08-11 19:00:00;645.0;3.45667;1;0;1
Convention;2022-08-11 18:00:00;545.0;3.10333;1;0;1
Convention;2022-08-11 17:00:00;462.0;2.59;1;0;1
Convention;2022-04-16 00:00:00;436.0;2.40056;1;0;1
Convention;2022-04-15 23:00:00;458.0;2.44778;1;0;1
Convention;2022-04-15 21:00:00;814.0;5.45167;1;0;1
Convention;2022-04-15 19:00:00;1064.0;23.22389;2;0;1
Convention;2022-04-15 18:00:00;1043.0;28.83222;2;0;1
Convention;2022-04-15 16:00:00;1072.0;11.23611;1;0;1
Convention;2022-04-15 14:00:00;1061.0;15.04;2;0;1
Convention;2022-04-15 12:00:00;847.0;5.90889;1;0;1
Convention;2022-04-15 11:00:00;639.0;4.39389;1;0;1
Convention;2022-04-15 08:00:00;472.0;3.56278;1;0;1
Convention;2022-04-15 07:00:00;287.0;1.90111;1;0;1
Convention;2022-04-15 05:00:00;111.0;0.675;1;0;1
Convention;2022-04-15 03:00:00;172.0;1.02278;1;0;1
Convention;2022-04-15 02:00:00;249.0;2.67;1;0;1
Convention;2022-03-16 12:00:00;791.0;5.50111;1;0;1
Convention;2022-04-06 07:00:00;284.0;2.07;1;0;1
Convention;2022-05-04 07:00:00;241.0;1.88556;1;0;1
Convention;2022-04-06 08:00:00;489.0;3.92111;1;0;1
Convention;2022-03-25 16:00:00;816.0;4.81;1;0;1
Convention;2022-05-04 21:00:00;785.0;5.02389;1;0;1
Convention;2022-03-25 17:00:00;907.0;5.46833;1;0;1
Convention;2022-03-16 09:00:00;833.0;6.57944;1;0;1
Convention;2022-05-04 22:00:00;502.0;3.06778;1;0;1
Convention;2021-12-09 11:00:00;695.0;5.78389;1;0;1
Convention;2021-12-09 02:00:00;215.0;1.37722;1;0;1
Convention;2021-12-09 01:00:00;360.0;2.15056;1;0;1
Convention;2022-03-25 18:00:00;868.0;5.31722;1;0;1
Convention;2022-03-16 04:00:00;61.0;0.28;1;0;1
Convention;2022-05-08 00:00:00;443.0;2.84611;1;0;1
Convention;2022-05-07 23:00:00;567.0;3.30556;1;0;1
Convention;2022-05-07 22:00:00;579.0;2.965;1;0;1
Convention;2022-05-07 16:00:00;823.0;5.85445;1;0;1
Convention;2022-05-07 08:00:00;270.0;1.57834;1;0;1
Convention;2022-05-07 06:00:00;172.0;0.83222;1;0;1
Convention;2022-05-07 02:00:00;310.0;1.605;1;0;1
Convention;2022-05-07 01:00:00;353.0;1.81611;1;0;1
Convention;2022-04-05 00:00:00;348.0;1.63889;1;0;1
Convention;2022-06-16 00:00:00;546.0;3.36222;1;0;1
Convention;2022-06-15 22:00:00;561.0;3.07944;1;0;1
Convention;2022-06-15 20:00:00;1097.0;22.21278;2;0;1
Convention;2022-06-15 17:00:00;931.0;43.66889;3;0;1
Convention;2022-06-15 16:00:00;1001.0;18.26334;2;0;1
Convention;2022-06-15 14:00:00;978.0;24.21833;2;0;1
Convention;2022-06-15 12:00:00;818.0;6.42722;1;0;1
Convention;2022-06-15 11:00:00;674.0;16.42556;2;0;1
Convention;2022-06-15 09:00:00;971.0;7.495;1;0;1
Convention;2022-06-15 08:00:00;539.0;3.84834;1;0;1
Convention;2022-06-15 07:00:00;302.0;2.12611;1;0;1
Convention;2022-06-15 02:00:00;178.0;0.90278;1;0;1
Convention;2021-11-23 04:00:00;72.0;0.40778;1;0;1
Convention;2021-11-23 05:00:00;52.0;0.36722;1;0;1
Convention;2021-11-23 06:00:00;145.0;0.76111;1;0;1
Convention;2021-11-23 09:00:00;883.0;6.64278;1;0;1
Convention;2021-11-23 10:00:00;861.0;8.05222;1;0;1
Convention;2021-11-23 11:00:00;694.0;4.72556;1;0;1
Convention;2021-11-23 13:00:00;725.0;5.305;1;0;1
Convention;2021-11-23 14:00:00;780.0;4.99445;1;0;1
Convention;2021-11-23 15:00:00;935.0;10.83333;1;0;1
Convention;2021-11-23 18:00:00;847.0;43.46889;3;0;1
Convention;2021-11-23 19:00:00;1037.0;29.79389;2;0;1
Convention;2021-11-23 22:00:00;510.0;3.11667;1;0;1
Convention;2022-11-16 10:00:00;460.125;7.63778;1;0;1
Convention;2022-11-16 09:00:00;410.25;18.70111;2;0;1
Convention;2022-11-16 08:00:00;360.375;4.39056;1;0;1
Convention;2022-11-16 07:00:00;310.5;1.70167;1;0;1
Convention;2022-11-16 06:00:00;260.625;0.72389;1;0;1
Convention;2022-11-16 04:00:00;210.75;0.45556;1;0;1
Convention;2022-11-16 02:00:00;160.875;1.04;1;0;1
Convention;2022-03-16 06:00:00;111.0;0.645;1;0;1
Convention;2022-05-04 01:00:00;267.0;1.47333;1;0;1
Convention;2022-01-15 00:00:00;413.0;2.43889;1;0;1
Convention;2022-01-14 22:00:00;508.0;2.94611;1;0;1
Convention;2022-01-14 20:00:00;867.0;5.66111;1;0;1
Convention;2022-01-14 17:00:00;727.0;4.96611;1;0;1
Convention;2022-01-14 14:00:00;724.0;5.18611;1;0;1
Convention;2022-01-14 13:00:00;696.0;4.52056;1;0;1
Convention;2022-01-14 10:00:00;662.0;5.20222;1;0;1
Convention;2022-01-14 08:00:00;421.0;3.17278;1;0;1
Convention;2022-01-14 07:00:00;264.0;2.04556;1;0;1
Convention;2022-01-14 06:00:00;159.0;0.81944;1;0;1
Convention;2022-01-14 03:00:00;134.0;0.77167;1;0;1
Convention;2021-12-10 00:00:00;384.0;2.52278;1;0;1
Convention;2021-12-09 23:00:00;412.0;2.2;1;0;1
Convention;2021-12-09 21:00:00;705.0;3.96944;1;0;1
Convention;2021-12-09 20:00:00;1077.0;8.99;1;0;1
Convention;2021-12-09 18:00:00;1009.0;36.20722;3;0;1
Convention;2021-12-09 17:00:00;944.0;12.98833;1;0;1
Convention;2021-12-09 16:00:00;925.0;9.35889;1;0;1
Convention;2021-12-09 14:00:00;788.0;5.85945;1;0;1
Convention;2021-12-09 13:00:00;768.5;5.814724999999999;0;0;1
Convention;2021-12-09 12:00:00;749.0;5.77;1;0;1
Convention;2022-02-11 00:00:00;379.0;2.60611;1;0;1
Convention;2022-02-10 23:00:00;393.0;2.60667;1;0;1
Convention;2022-02-10 22:00:00;472.0;2.66445;1;0;1
Convention;2022-02-10 18:00:00;997.0;13.39833;1;0;1
Convention;2022-02-10 17:00:00;832.0;6.51167;1;0;1
Convention;2022-02-10 14:00:00;767.0;5.84834;1;0;1
Convention;2022-02-10 13:00:00;709.0;7.39889;1;0;1
Convention;2022-02-10 12:00:00;671.0;5.26889;1;0;1
Convention;2022-02-10 11:00:00;695.0;5.46222;1;0;1
Convention;2022-02-10 08:00:00;553.0;4.08722;1;0;1
Convention;2022-02-10 06:00:00;142.0;0.82556;1;0;1
Convention;2022-02-10 04:00:00;79.0;0.43667;1;0;1
Convention;2022-02-10 02:00:00;170.0;0.84889;1;0;1
Convention;2022-03-15 02:00:00;274.0;1.4336100000000003;0;0;1
Convention;2022-04-14 00:00:00;378.0;2.01833;1;0;1
Convention;2022-04-13 22:00:00;469.0;2.60445;1;0;1
Convention;2022-04-13 21:00:00;726.0;4.17334;1;0;1
Convention;2022-04-13 20:00:00;1031.0;7.54167;1;0;1
Convention;2022-04-13 18:00:00;1124.0;21.73778;2;0;1
