,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Etat arc_Barré,Etat arc_Invalide,Date,Jour férié,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6
17590,Convention,2022-05-24 01:00:00,251.0,1.60111,1,0,1,2022-05-24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17591,Convention,2022-07-28 17:00:00,855.0,5.95834,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17592,Convention,2022-07-28 14:00:00,724.0,4.54778,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17593,Convention,2022-07-28 13:00:00,746.0,4.72333,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17594,Convention,2022-07-28 12:00:00,663.0,4.31667,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17595,Convention,2022-07-28 11:00:00,684.0,4.63389,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17596,Convention,2022-07-28 10:00:00,726.0,5.38222,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17597,Convention,2022-07-28 09:00:00,583.0,3.67722,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17598,Convention,2022-07-28 08:00:00,395.0,2.715,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17599,Convention,2022-07-28 07:00:00,239.0,1.42389,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17600,Convention,2022-07-28 05:00:00,137.0,0.715,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17601,Convention,2022-07-28 03:00:00,203.0,1.13722,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17602,Convention,2022-07-28 01:00:00,393.0,2.18889,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17603,Convention,2021-11-25 00:00:00,584.0,3.745,1,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17604,Convention,2021-11-24 23:00:00,481.0,2.81,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17605,Convention,2021-11-24 21:00:00,770.0,5.64945,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17606,Convention,2021-11-24 20:00:00,997.0,22.11167,2,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17607,Convention,2021-11-24 19:00:00,1032.0,19.92333,2,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17608,Convention,2021-11-24 18:00:00,950.0,23.16278,2,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17609,Convention,2021-11-24 17:00:00,1010.0,22.40667,2,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17610,Convention,2021-11-24 12:00:00,769.0,6.21445,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17611,Convention,2021-11-24 09:00:00,887.0,14.02778,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17612,Convention,2021-11-24 06:00:00,146.0,0.73,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17613,Convention,2021-11-24 05:00:00,86.0,0.48445,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17614,Convention,2021-11-24 04:00:00,66.0,0.36056,1,0,1,2021-11-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17615,Convention,2022-08-27 23:00:00,398.0,2.14389,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17616,Convention,2022-08-27 20:00:00,589.0,3.37555,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17617,Convention,2022-08-27 18:00:00,610.0,3.67056,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17618,Convention,2022-08-27 14:00:00,632.0,4.40111,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17619,Convention,2022-08-27 09:00:00,265.0,1.72834,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17620,Convention,2022-08-27 07:00:00,181.0,1.01278,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17621,Convention,2022-08-27 06:00:00,114.0,0.52,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17622,Convention,2022-08-27 04:00:00,151.0,0.73222,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17623,Convention,2022-08-27 02:00:00,196.0,0.86056,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17624,Convention,2022-08-27 01:00:00,329.0,1.95556,1,0,1,2022-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17625,Convention,2022-07-29 00:00:00,388.0,2.01722,1,0,1,2022-07-29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17626,Convention,2022-07-28 22:00:00,426.0,2.31056,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17627,Convention,2022-07-28 21:00:00,603.0,3.27445,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17628,Convention,2022-07-28 20:00:00,777.0,6.31056,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17629,Convention,2022-07-28 19:00:00,839.0,7.90945,1,0,1,2022-07-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17630,Convention,2022-09-29 12:00:00,801.0,8.04111,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17631,Convention,2022-09-29 10:00:00,734.0,6.85667,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17632,Convention,2022-09-29 09:00:00,799.0,12.57278,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17633,Convention,2022-09-29 08:00:00,574.0,4.63556,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17634,Convention,2022-09-29 07:00:00,276.0,2.28611,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17635,Convention,2022-09-29 06:00:00,152.0,0.88111,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17636,Convention,2022-09-29 04:00:00,103.0,0.62667,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17637,Convention,2022-09-29 03:00:00,160.0,1.00444,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17638,Convention,2022-09-29 02:00:00,201.0,1.14111,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17639,Convention,2022-07-27 00:00:00,512.0,3.08722,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17640,Convention,2022-07-26 23:00:00,477.0,3.06,1,0,1,2022-07-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17641,Convention,2022-07-26 20:00:00,913.0,5.67055,1,0,1,2022-07-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17642,Convention,2022-07-26 17:00:00,782.0,6.57667,1,0,1,2022-07-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17643,Convention,2022-07-26 16:00:00,740.0,5.10611,1,0,1,2022-07-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17644,Convention,2022-07-26 13:00:00,680.0,4.50556,1,0,1,2022-07-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17645,Convention,2022-11-24 00:00:00,694.0,3.23556,1,0,1,2022-11-24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17646,Convention,2022-11-23 20:00:00,708.0,14.30611,1,0,1,2022-11-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17647,Convention,2022-11-23 19:00:00,722.0,40.75611,3,0,1,2022-11-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17648,Convention,2022-11-23 18:00:00,736.0,37.27945,3,0,1,2022-11-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17649,Convention,2022-11-23 13:00:00,750.0,27.14944,2,0,1,2022-11-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17650,Convention,2022-04-23 19:00:00,764.0,4.87833,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17651,Convention,2022-04-23 17:00:00,791.0,5.49056,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17652,Convention,2022-04-23 13:00:00,786.0,5.19223,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17653,Convention,2022-04-23 11:00:00,598.0,3.71,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17654,Convention,2022-04-23 10:00:00,492.0,2.97722,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17655,Convention,2022-04-23 09:00:00,326.0,1.88556,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17656,Convention,2022-04-23 04:00:00,169.0,0.94111,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17657,Convention,2022-04-23 02:00:00,297.0,1.45167,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17658,Convention,2022-04-23 01:00:00,377.0,2.175,1,0,1,2022-04-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17659,Convention,2022-05-19 00:00:00,447.0,2.20223,1,0,1,2022-05-19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17660,Convention,2022-05-18 20:00:00,1139.0,12.11278,1,0,1,2022-05-18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17661,Convention,2022-05-18 19:00:00,1128.0,25.01667,2,0,1,2022-05-18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17662,Convention,2022-05-18 17:00:00,1027.0,19.35333,2,0,1,2022-05-18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17663,Convention,2022-05-18 16:00:00,864.0,7.17167,1,0,1,2022-05-18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17664,Convention,2022-05-18 15:00:00,933.0,9.08389,1,0,1,2022-05-18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17665,Convention,2022-01-29 00:00:00,377.0,2.17333,1,0,1,2022-01-29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17666,Convention,2022-01-28 21:00:00,673.0,4.26611,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17667,Convention,2022-01-28 20:00:00,907.0,5.14556,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17668,Convention,2022-01-28 19:00:00,903.0,6.53445,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17669,Convention,2022-01-28 18:00:00,839.0,5.92834,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17670,Convention,2022-01-28 17:00:00,779.0,5.96667,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17671,Convention,2022-01-28 15:00:00,708.0,5.58945,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17672,Convention,2022-01-28 14:00:00,794.0,5.55778,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17673,Convention,2022-01-28 12:00:00,685.0,4.21056,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17674,Convention,2022-01-28 11:00:00,618.0,4.50222,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17675,Convention,2022-01-28 10:00:00,713.0,5.07889,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17676,Convention,2022-08-26 23:00:00,393.0,2.05611,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17677,Convention,2022-08-26 22:00:00,454.0,2.69111,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17678,Convention,2022-08-26 20:00:00,795.0,5.275,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17679,Convention,2022-08-26 19:00:00,791.0,5.12778,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17680,Convention,2022-08-26 16:00:00,733.0,4.72611,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17681,Convention,2022-08-26 14:00:00,635.0,3.39167,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17682,Convention,2022-08-26 13:00:00,571.0,3.10333,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17683,Convention,2022-08-26 12:00:00,598.0,3.48611,1,0,1,2022-08-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17684,Convention,2021-12-22 02:00:00,155.0,0.73445,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17685,Convention,2021-12-22 03:00:00,133.0,0.79722,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17686,Convention,2021-12-22 08:00:00,355.0,2.45722,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17687,Convention,2021-12-22 10:00:00,655.0,5.19333,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17688,Convention,2021-12-22 11:00:00,780.0,5.60833,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17689,Convention,2021-12-22 13:00:00,943.0,16.31111,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17690,Convention,2021-12-22 14:00:00,1051.0,11.61778,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17691,Convention,2021-12-22 17:00:00,829.0,20.96667,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17692,Convention,2021-12-22 18:00:00,963.0,24.54056,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17693,Convention,2021-12-23 00:00:00,370.0,2.06945,1,0,1,2021-12-23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17694,Convention,2022-03-01 02:00:00,117.0,0.65556,1,0,1,2022-03-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17695,Convention,2021-12-22 01:00:00,287.0,1.58889,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17696,Convention,2021-12-22 04:00:00,66.0,0.49222,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17697,Convention,2021-12-22 05:00:00,81.0,0.36833,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17698,Convention,2021-12-22 06:00:00,134.0,0.785,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17699,Convention,2021-12-22 07:00:00,273.0,1.94444,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17700,Convention,2021-12-22 09:00:00,588.0,4.51278,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17701,Convention,2021-12-22 12:00:00,805.0,6.21,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17702,Convention,2021-12-22 15:00:00,1011.0,9.89445,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17703,Convention,2021-12-22 16:00:00,905.0,19.875,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17704,Convention,2021-12-22 19:00:00,937.0,24.58111,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17705,Convention,2021-12-22 20:00:00,961.0,13.10945,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17706,Convention,2021-12-22 21:00:00,599.0,4.13556,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17707,Convention,2021-12-22 22:00:00,461.0,2.64611,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17708,Convention,2021-12-22 23:00:00,384.0,2.12944,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17709,Convention,2022-03-01 03:00:00,65.0,0.38612,1,0,1,2022-03-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17710,Convention,2022-03-01 01:00:00,210.0,1.07,1,0,1,2022-03-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17711,Convention,2022-01-28 23:00:00,395.0,2.19778,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17712,Convention,2022-01-28 22:00:00,577.0,3.24778,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17713,Convention,2022-01-28 16:00:00,797.0,5.77667,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17714,Convention,2022-01-28 13:00:00,786.0,5.11667,1,0,1,2022-01-28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17715,Convention,2022-10-30 01:00:00,330.0,1.83611,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17716,Convention,2022-10-30 04:00:00,156.0,0.86778,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17717,Convention,2022-10-30 08:00:00,175.0,1.08889,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17718,Convention,2022-10-30 13:00:00,602.0,4.12223,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17719,Convention,2022-10-30 14:00:00,662.0,4.25389,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17720,Convention,2022-10-30 15:00:00,806.0,8.73333,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17721,Convention,2022-10-30 18:00:00,696.0,5.30945,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17722,Convention,2022-10-30 20:00:00,701.0,5.52444,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17723,Convention,2022-10-30 21:00:00,503.0,3.11278,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17724,Convention,2022-10-30 22:00:00,372.0,2.03222,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17725,Convention,2022-10-30 23:00:00,316.0,2.045,1,0,1,2022-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17726,Convention,2022-09-28 13:00:00,831.0,6.13833,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17727,Convention,2022-09-28 08:00:00,813.25,5.648054999999999,0,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17728,Convention,2022-09-28 06:00:00,795.5,5.15778,0,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17729,Convention,2022-09-28 04:00:00,777.75,4.667505,0,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17730,Convention,2022-04-26 20:00:00,760.0,4.17723,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17731,Convention,2022-04-26 13:00:00,700.0,4.54055,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17732,Convention,2022-04-26 12:00:00,654.0,4.53333,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17733,Convention,2022-04-26 10:00:00,686.0,4.86,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17734,Convention,2022-04-26 07:00:00,270.0,1.84111,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17735,Convention,2022-04-26 01:00:00,216.0,1.51778,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17736,Convention,2022-04-27 00:00:00,384.0,2.09,1,0,1,2022-04-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17737,Convention,2022-04-26 23:00:00,361.0,1.95889,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17738,Convention,2022-04-26 22:00:00,406.0,1.83889,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17739,Convention,2022-04-26 21:00:00,661.0,3.71556,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17740,Convention,2022-04-26 19:00:00,994.0,6.545,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17741,Convention,2022-04-26 18:00:00,909.0,6.82389,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17742,Convention,2022-04-26 17:00:00,758.0,5.32222,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17743,Convention,2022-04-26 16:00:00,728.0,4.83278,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17744,Convention,2022-04-26 15:00:00,650.0,4.71556,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17745,Convention,2022-04-26 14:00:00,737.0,4.84889,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17746,Convention,2022-04-26 11:00:00,570.0,3.97611,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17747,Convention,2022-04-26 09:00:00,689.0,4.92889,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17748,Convention,2022-04-26 08:00:00,423.0,3.08722,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17749,Convention,2022-04-26 06:00:00,108.0,0.67833,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17750,Convention,2022-04-26 05:00:00,76.0,0.385,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17751,Convention,2022-04-26 04:00:00,70.0,0.45167,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17752,Convention,2022-04-26 03:00:00,114.0,0.62278,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17753,Convention,2022-04-26 02:00:00,130.0,0.63944,1,0,1,2022-04-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17754,Convention,2022-11-28 05:00:00,256.75,0.32222,1,0,1,2022-11-28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17755,Convention,2022-11-28 04:00:00,383.5,0.46222,1,0,1,2022-11-28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17756,Convention,2022-11-28 02:00:00,510.25,0.70833,1,0,1,2022-11-28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17757,Convention,2022-07-27 21:00:00,637.0,3.48945,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17758,Convention,2022-07-27 16:00:00,754.0,5.49667,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17759,Convention,2022-07-27 14:00:00,720.0,4.42667,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17760,Convention,2022-07-27 13:00:00,785.0,5.31445,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17761,Convention,2022-07-27 12:00:00,740.0,5.09389,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17762,Convention,2022-07-27 11:00:00,644.0,4.62667,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17763,Convention,2022-07-27 08:00:00,449.0,3.34778,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17764,Convention,2022-07-27 07:00:00,252.0,1.61,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17765,Convention,2022-07-27 06:00:00,147.0,0.72389,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17766,Convention,2022-07-27 05:00:00,113.0,0.64556,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17767,Convention,2022-07-27 03:00:00,141.0,0.71445,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17768,Convention,2022-07-27 02:00:00,261.0,1.40222,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17769,Convention,2022-07-27 01:00:00,432.0,2.78167,1,0,1,2022-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17770,Convention,2022-09-29 00:00:00,557.0,3.64167,1,0,1,2022-09-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17771,Convention,2022-09-28 23:00:00,792.0,7.315,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17772,Convention,2022-09-28 22:00:00,566.0,3.91889,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17773,Convention,2022-09-28 21:00:00,725.0,5.65167,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17774,Convention,2022-09-28 19:00:00,899.0,38.09833,3,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17775,Convention,2022-09-28 15:00:00,839.0,6.53333,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17776,Convention,2022-09-28 14:00:00,892.0,7.03889,1,0,1,2022-09-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17777,Convention,2022-08-28 02:00:00,217.0,0.88278,1,0,1,2022-08-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17778,Convention,2022-08-28 03:00:00,218.0,1.05222,1,0,1,2022-08-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17779,Convention,2022-08-28 09:00:00,179.0,1.00889,1,0,1,2022-08-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17780,Convention,2022-08-28 10:00:00,211.0,1.26222,1,0,1,2022-08-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
